id,author,conference,mdate,title,year
2437343,"Alastair Green,Andrés Taylor,Leonid Libkin,Mats Rydberg,Nadime Francis,Paolo Guagliardo,Petra Selmer,Stefan Plantikow,Tobias Lindaaker,Victor Marsault",SIGMOD Conference,21-11-18,Cypher: An Evolving Query Language for Property Graphs.,2018
2437350,"Frederick Xu,Harrison Lundberg,Prajakta Kalmegh,Shivnath Babu,Sudeepa Roy",SIGMOD Conference,21-11-18,iQCAR: A Demonstration of an Inter-Query Contention Analyzer for Cluster Computing Frameworks.,2018
2437398,"Divesh Srivastava,Graham Cormode,Tejas Kulkarni",SIGMOD Conference,21-11-18,Marginal Release Under Local Differential Privacy.,2018
2437401,"Gregory Valiant,Kai Sheng Tai,Peter Bailis,Vatsal Sharan",SIGMOD Conference,21-11-18,Sketching Linear Classifiers over Data Streams.,2018
2437409,"Batya Kenig,Benny Kimelfeld,Haoyue Ping,Julia Stoyanovich,Uzi Cohen",SIGMOD Conference,21-11-18,A Query Engine for Probabilistic Preferences.,2018
2437440,Oren Kalinsky,SIGMOD Conference,21-11-18,Efficient Exploration of Linked Data.,2018
2437446,"Matthias Ruhl,Mukund Sundararajan,Qiqi Yan",SIGMOD Conference,21-11-18,The Cascading Analysts Algorithm.,2018
2437451,Pedro Domingos,SIGMOD Conference,21-11-18,Machine Learning for Data Management: Problems and Solutions.,2018
2437466,"Jeffrey Xu Yu,Lei Zou 0001,Shuo Han",SIGMOD Conference,21-11-18,Speeding Up Set Intersections in Graph Algorithms using SIMD Instructions.,2018
2437480,"Florian Hahn 0001,Florian Kerschbaum,Nicolas Loza",SIGMOD Conference,21-11-18,Practical and Secure Substring Search.,2018
2437567,"Abdussalam Alawini,Gianmaria Silvello,Susan B. Davidson,Yinjun Wu",SIGMOD Conference,21-11-18,Data Citation: Giving Credit Where Credit is Due.,2018
2437626,"Aakanksha Chowdhery,Srikanth Kandula,Surajit Chaudhuri,Yao Lu",SIGMOD Conference,21-11-18,Accelerating Machine Learning Inference with Probabilistic Predicates.,2018
2437635,"Jing Tang 0004,Junsong Yuan,Xiaokui Xiao,Xueyan Tang",SIGMOD Conference,21-11-18,Online Processing Algorithms for Influence Maximization.,2018
2437666,Roee Shraga,SIGMOD Conference,21-11-18,(Artificial) Mind over Matter: Integrating Humans and Algorithms in Solving Matching Problems.,2018
2437738,"Aman Shaikh,N. K. Shankaranarayanan,Pramod A. Jamkhedkar,Theodore Johnson,Vladislav Shkapenyuk,Yaron Kanza",SIGMOD Conference,21-11-18,A Graph Database for a Virtualized Network Infrastructure.,2018
2437758,"Ashraf Aboulnaga,Francisco Jose Andrade,Marco Serafini,Michael Stonebraker,Nosayba El-Sayed,Rebecca Taft,Ricardo Mayerhofer,Yu Lu",SIGMOD Conference,21-11-18,P-Store: An Elastic Database System with Predictive Provisioning.,2018
2437818,"Byron Choi,Huey-Eng Chua,Shuigeng Zhou,Sourav S. Bhowmick,Yinglong Song",SIGMOD Conference,21-11-18,BOOMER: Blending Visual Formulation and Processing of P -Homomorphic Queries on Large Networks.,2018
2437830,"Alexandra Meliou,Anna Fariha,Sheikh Muhammad Sarwar",SIGMOD Conference,21-11-18,SQuID: Semantic Similarity-Aware Query Intent Discovery.,2018
2437837,"Mohammad Hossein Namaki,Xin Zhang,Yinghui Wu",SIGMOD Conference,21-11-18,GExp: Cost-aware Graph Exploration with Keywords.,2018
2437853,"Brian Hentschel,Michael S. Kester,Stratos Idreos",SIGMOD Conference,21-11-18,Column Sketches: A Scan Accelerator for Rapid and Robust Predicate Evaluation.,2018
2437854,"Olga Papaemmanouil,Ryan Marcus,Sofiya Semenova,Solomon Garber",SIGMOD Conference,21-11-18,"NashDB: An End-to-End Economic Method for Elastic Database Fragmentation, Replication, and Provisioning.",2018
2437909,"Alexander van Renen,Alfons Kemper,Kazuichi Oe,Lilian Harada,Mitsuru Sato,Takushi Hashida,Thomas Neumann 0001,Viktor Leis,Yoshiyasu Doi",SIGMOD Conference,21-11-18,Managing Non-Volatile Memory in Database Systems.,2018
2437914,"Barzan Mozafari,Dong Young Yoon,Mosharaf Chowdhury",SIGMOD Conference,21-11-18,Distributed Lock Management with RDMA: Decentralization without Starvation.,2018
2437979,"Mohiuddin Abdul Qader,Shiwen Cheng,Vagelis Hristidis",SIGMOD Conference,21-11-18,A Comparative Study of Secondary Indexing Techniques in LSM-based NoSQL Databases.,2018
2437991,"Braden Hancock,Christopher Ré,Luke Hsiao,Philip Levis,Sen Wu 0002,Theodoros Rekatsinas,Xiao Cheng",SIGMOD Conference,21-11-18,Fonduer: Knowledge Base Construction from Richly Formatted Data.,2018
2438006,Gábor Szárnyas,SIGMOD Conference,21-11-18,Incremental View Maintenance for Property Graph Queries.,2018
2438062,"Chen Li 0001,Lingfeng Deng,Wenhai Li,Yang Li",SIGMOD Conference,21-11-18,ZigZag: Supporting Similarity Queries on Vector Space Models.,2018
2438096,Georgia Koutrika,SIGMOD Conference,21-11-18,Modern Recommender Systems: from Computing Matrices to Thinking with Neurons.,2018
2438097,"Anshumali Shrivastava,Jonathan Wang,Junghee Ryu,Yiqiu Wang",SIGMOD Conference,21-11-18,Randomized Algorithms Accelerated over CPU-GPU for Ultra-High Dimensional Similarity Search.,2018
2438109,"Babak Salimi,Dan Suciu,Johannes Gehrke",SIGMOD Conference,21-11-18,"Bias in OLAP Queries: Detection, Explanation, and Removal.",2018
2438112,"Barzan Mozafari,Joseph Sorenson,Junhao Wang,Yongjoo Park",SIGMOD Conference,21-11-18,VerdictDB: Universalizing Approximate Query Processing.,2018
2438146,"Sibo Wang 0001,Yufei Tao",SIGMOD Conference,21-11-18,Efficient Algorithms for Finding Approximate Heavy Hitters in Personalized PageRanks.,2018
2438156,"Divesh Srivastava,Graham Cormode,Ninghui Li,Somesh Jha,Tejas Kulkarni,Tianhao Wang 0001",SIGMOD Conference,08-12-18,Privacy at Scale: Local Differential Privacy in Practice.,2018
2438201,"Barna Saha,Divesh Srivastava,Donatella Firmani,Sainyam Galhotra",SIGMOD Conference,21-11-18,Robust Entity Resolution using Random Graphs.,2018
2438213,"Ankur Sharma,Felix Martin Schuhknecht,Jens Dittrich",SIGMOD Conference,21-11-18,Accelerating Analytical Processing in MVCC using Fine-Granular High-Frequency Virtual Snapshotting.,2018
2438232,"Aoying Zhou,Feifei Li 0001,Jinwei Guo,Weining Qian,Yanqing Peng",SIGMOD Conference,21-11-18,Persistent Bloom Filter: Membership Testing for the Entire History.,2018
2438335,"Hwanjun Song,Jae-Gil Lee 0001",SIGMOD Conference,21-11-18,RP-DBSCAN: A Superfast Parallel DBSCAN Algorithm Based on Random Partitioning.,2018
2438369,Yuxing Chen,SIGMOD Conference,21-11-18,Worst Case Optimal Joins on Relational and XML data.,2018
2438393,"Grégory M. Essertel,Ruby Y. Tahboub,Tiark Rompf",SIGMOD Conference,21-11-18,"How to Architect a Query Compiler, Revisited.",2018
2438401,"Aditya G. Parameswaran,Silu Huang,Yihan Gao",SIGMOD Conference,21-11-18,Navigating the Data Lake with DATAMARAN: Automatically Extracting Structure from Log Datasets.,2018
2438404,"Yeye He,Zhipeng Huang 0001",SIGMOD Conference,21-11-18,Auto-Detect: Data-Driven Error Detection in Tables.,2018
2438418,"AnHai Doan,Esteban Arcaute,Ganesh Krishnan,Han Li,Rohit Deep,Sidharth Mudgal,Theodoros Rekatsinas,Vijay Raghavendra,Youngchoon Park",SIGMOD Conference,21-11-18,Deep Learning for Entity Matching: A Design Space Exploration.,2018
2438438,"Chao Tian,Ping Lu,Wenfei Fan,Xueli Liu",SIGMOD Conference,21-11-18,Catching Numeric Inconsistencies in Graphs.,2018
2438439,"Eva Zangerle,Günther Specht,Martin Pichl,Robert Binna,Viktor Leis",SIGMOD Conference,21-11-18,HOT: A Height Optimized Trie Index for Main-Memory Database Systems.,2018
2438481,"Jun Yang 0001,Sudeepa Roy,Xiaodan Zhu,Yuhao Wen",SIGMOD Conference,21-11-18,QAGView: Interactively Summarizing High-Valued Aggregate Query Answers.,2018
2438487,"Anastasia Ailamaki,Cláudio T. Silva,Eleni Tzirita Zacharatou,Fábio Miranda,Harish Doraiswamy,Juliana Freire,Marcos Lage",SIGMOD Conference,21-11-18,Interactive Visual Exploration of Spatio-Temporal Urban Data Sets using Urbane.,2018
2438664,"Junhao Gan,Yufei Tao",SIGMOD Conference,21-11-18,Fast Euclidean OPTICS with Bounded Precision in Low Dimensional Space.,2018
2438687,"Chunming Hu,Ping Lu,Wenfei Fan,Xueli Liu",SIGMOD Conference,21-11-18,Discovering Graph Functional Dependencies.,2018
2438708,"Eamonn J. Keogh,Michele Linardi,Themis Palpanas,Yan Zhu 0014",SIGMOD Conference,21-11-18,VALMOD: A Suite for Easy and Exact Detection of Variable Length Motifs in Data Series.,2018
2438737,"Adam Dziedzic,Bolin Ding,Jingjing Wang,Manoj Syamala,Sudipto Das,Vivek R. Narasayya",SIGMOD Conference,21-11-18,Columnstore and B+ tree - Are Hybrid Physical Designs Important?,2018
2438743,Mark Raasveldt,SIGMOD Conference,21-11-18,MonetDBLite: An Embedded Analytical Database.,2018
2438772,"Feifei Li 0001,Ke Yi,Robert Christensen,Xiao Hu,Zhuoyue Zhao",SIGMOD Conference,21-11-18,Random Sampling over Joins Revisited.,2018
2438815,"Ashish R. Mittal,Diptikalyan Saha,Jaydeep Sen,Karthik Sankaranarayanan",SIGMOD Conference,21-11-18,An Ontology based Dialog Interface to Database.,2018
2438820,"Guoliang Li 0001,Zeyuan Shang,Zhifeng Bao",SIGMOD Conference,21-11-18,DITA: A Distributed In-Memory Trajectory Analytics System.,2018
2438830,"Bin Cui 0001,Fangcheng Fu,Jiawei Jiang,Tong Yang 0003",SIGMOD Conference,21-11-18,SketchML: Accelerating Distributed Machine Learning with Data Sketches.,2018
2438867,"Alexandre Verbitski,Anurag Gupta,Debanjan Saha,James Corey,Kamal Gupta,Murali Brahmadesam,Raman Mittal,Sailesh Krishnamurthy,Sandor Maurice,Tengiz Kharatishvili,Xiaofeng Bao",SIGMOD Conference,21-11-18,"Amazon Aurora: On Avoiding Distributed Consensus for I/Os, Commits, and Membership Changes.",2018
2438880,"Mirek Riedewald,Rundong Li,Xinyan Deng",SIGMOD Conference,21-11-18,Submodularity of Distributed Join Computation.,2018
2439006,"Badrish Chandramouli,Donald Kossmann,Guna Prasaad,James Hunter,Justin J. Levandoski,Mike Barnett",SIGMOD Conference,21-11-18,FASTER: A Concurrent Key-Value Store with In-Place Updates.,2018
2439017,Eric Brewer,SIGMOD Conference,21-11-18,Kubernetes and the New Cloud.,2018
2439056,"Claudio Gutierrez,George H. L. Fletcher,Hannes Voigt,Juan F. Sequeda,Marcelo Arenas,Marcus Paradies,Oskar van Rest,Pablo Barceló,Peter A. Boncz,Renzo Angles,Stefan Plantikow,Tobias Lindaaker",SIGMOD Conference,21-11-18,G-CORE: A Core for Future Graph Query Languages.,2018
