id,author,conference,mdate,title,year
2742923,"Christian Kleinerman,César A. Galindo-Legaria,Florian Waas,Torsten Grabs",VLDB,20-02-18,Database Change Notifications: Primitives for Efficient Database Query Result Caching.,2005
2742930,"Jae-Gil Lee 0001,Kyu-Young Whang,Min-Jae Lee,Min-Soo Kim 0002",VLDB,20-02-18,n-Gram/2L: A Space and Time Efficient Two-Level n-Gram Inverted Index Structure.,2005
2742957,"Amol Ghoting,Anthony D. Nguyen,Daehyun Kim,Gregory Buehrer,Pradeep Dubey,Srinivasan Parthasarathy 0001,Yen-Kuang Chen",VLDB,20-02-18,Cache-conscious Frequent Pattern Mining on a Modern Processor.,2005
2742999,"AnHai Doan,Bedoor K. AlShebli,Hoa Nguyen,Long H. Vu,Quoc Le,Robert McCann",VLDB,20-02-18,Mapping Maintenance for Data Integration Systems.,2005
2743067,"Clement T. Yu,Hai He,Weiyi Meng,Zonghuan Wu",VLDB,20-02-18,WISE-Integrator: A System for Extracting and Integrating Complex Web Search Interfaces of the Deep Web.,2005
2743076,"Fusheng Wang,Peiya Liu",VLDB,20-02-18,Temporal Management of RFID Data.,2005
2743085,"Chengkai Li,Ihab F. Ilyas,Kevin Chen-Chuan Chang,Mohamed A. Soliman",VLDB,20-02-18,RankSQL: Supporting Ranking Queries in Relational Database Management Systems.,2005
2743110,"Graham Cormode,Minos N. Garofalakis",VLDB,20-02-18,Sketching Streams Through the Net: Distributed Approximate Query Tracking.,2005
2743139,"Jingren Zhou,Per-Åke Larson",VLDB,20-02-18,View Matching for Outer-Join Views.,2005
2743152,"Ariel Fuxman,Diego Fuxman,Renée J. Miller",VLDB,20-02-18,ConQuer: A System for Efficient Querying Over Inconsistent Databases.,2005
2743165,"Bin Liu 0005,Elke A. Rundensteiner",VLDB,20-02-18,Revisiting Pipelined Parallelism in Multi-Join Query Processing.,2005
2743221,"Georgia Koutrika,Yannis E. Ioannidis",VLDB,20-02-18,Personalized Systems: Models and Methods from an IR and DB Perspective.,2005
2743226,"Hongfei Guo,Per-Åke Larson,Raghu Ramakrishnan",VLDB,20-02-18,"Caching with 'Good Enough' Currency, Consistency, and Completeness.",2005
2743230,"Wanhong Xu,Z. Meral Özsoyoglu",VLDB,20-02-18,Rewriting XPath Queries Using Materialized Views.,2005
2743244,"Reynold Cheng,Sarvjeet Singh,Sunil Prabhakar",VLDB,20-02-18,U-DBMS: A Database System for Managing Constantly-Evolving Data.,2005
2743274,"Marcel Kutsch,Nimrod Megiddo,Peter J. Haas,Tam Minh Tran,Utkarsh Srivastava,Volker Markl",VLDB,20-02-18,Consistently Estimating the Selectivity of Conjuncts of Predicates.,2005
2743323,"Alan Fekete,Dean Kuo,Paul Greenfield,Surya Nepal",VLDB,20-02-18,Consistency for Web Services Applications.,2005
2743337,"Chun Zhang,Guy M. Lohman,Ning Zhang 0002,Peter J. Haas,Vanja Josifovski",VLDB,20-02-18,Statistical Learning Techniques for Costing XML Queries.,2005
2743346,"Jagannathan Srinivasan,Seema Sundara,Timothy Chorma,Ying Hu",VLDB,20-02-18,Supporting RFID-based Item Tracking Applications in Oracle DBMS Using a Bitmap Datatype.,2005
2743378,"Mirella Moura Moro,Vassilis J. Tsotras,Zografoula Vagena",VLDB,20-02-18,Tree-Pattern Queries on a Lightweight XML Processor.,2005
2743399,"Donghui Zhang,Evangelos Kanoulas,Tian Xia,Yang Du",VLDB,20-02-18,On Computing Top-t Most Influential Spatial Sites.,2005
2743444,"Daniel J. Abadi,Samuel Madden,Wolfgang Lindner 0001",VLDB,05-08-18,"REED: Robust, Efficient Filtering and Event Detection in Sensor Networks.",2005
2743445,"Anwitaman Datta,Karl Aberer,Manfred Hauswirth,Roman Schmidt",VLDB,20-02-18,Indexing Data-oriented Overlay Networks.,2005
2743448,"Avigdor Gal,Louiqa Raschid,Qiang Ye,Vladimir Zadorozhny",VLDB,20-02-18,AReNA: Adaptive Distributed Catalog Infrastructure Based On Relevance Networks.,2005
2743461,"Peter Mork,Philip A. Bernstein,Sergey Melnik 0001",VLDB,20-02-18,Interactive Schema Translation with Instance-Level Mappings.,2005
2743477,Aleksander Øhrn,VLDB,20-02-18,Contextual Insight in Search: Enabling Technologies and Applications.,2005
2743478,"Alexander Bilke,Christoph Böhm 0001,Felix Naumann,Jens Bleiholder,Karsten Draba,Melanie Weis",VLDB,20-02-18,Automatic Data Fusion with HumMer.,2005
2743486,"Christoffer Hall,Philippe Bonnet",VLDB,20-02-18,Getting Priorities Straight: Improving Linux Support for Database I/O.,2005
2743521,"Donald Kossmann,Eric Lo,Florian Haftmann",VLDB,20-02-18,Parallel Execution of Test Runs for Database Application Systems.,2005
2743565,"Jarek Gryz,Parke Godfrey,Ryan Shipley",VLDB,20-02-18,Maximal Vector Computation in Large Data Sets.,2005
2743591,"Cong Yu 0001,Lucian Popa 0001",VLDB,20-02-18,Semantic Adaptation of Schema Mappings when Schemas Evolve.,2005
2743608,"Christian Zimmer 0001,Gerhard Weikum,Matthias Bender 0001,Peter Triantafillou,Sebastian Michel 0001",VLDB,16-07-18,MINERVA: Collaborative P2P Search.,2005
2743612,"H. V. Jagadish,Stelios Paparizos",VLDB,20-02-18,Pattern Tree Algebras: Sets or Sequences?,2005
2743615,"Angel Janevski,Julia Stoyanovich,Kenneth A. Ross",VLDB,20-02-18,A Faceted Query Engine Applied to Archaeology.,2005
2743639,"Anat Eyal,Catriel Beeri,Simon Kamenkovich,Tova Milo",VLDB,20-02-18,Querying Business Processes with BP-QL.,2005
2743671,"Haifeng Jiang,Hongjun Lu,Hongzhi Wang,Jianzhong Li,Wei Wang 0011,Xuemin Lin",VLDB,20-02-18,Efficient Processing of XML Path Queries Using the Disk-based F&B Index.,2005
2743694,"Anastassia Ailamaki,Phillip B. Gibbons,Shimin Chen,Todd C. Mowry",VLDB,20-02-18,Inspector Joins.,2005
2743725,"Beng Chin Ooi,H. V. Jagadish,Quang Hieu Vu",VLDB,20-02-18,BATON: A Balanced Tree Structure for Peer-to-Peer Networks.,2005
2743779,"Divesh Srivastava,Nick Koudas,SungRan Cho",VLDB,20-02-18,MIX: A Meta-data Indexing System for XML.,2005
2743784,Bjørn Olstad,VLDB,20-02-18,Why Search Engines are Used Increasingly to Offload Queries from Databases.,2005
2743785,"Abhijit Pol,Alin Dobra,Chris Jermaine,Shantanu Joshi 0001",VLDB,20-02-18,Online Estimation For Subset-Based SQL Queries.,2005
2743799,Sudipto Guha,VLDB,20-02-18,Space Efficiency in Synopsis Construction Algorithms.,2005
2743801,"Anna Maddalena,Barbara Catania,Maurizio Mazza",VLDB,20-02-18,PSYCHO: A Prototype System for Pattern Management.,2005
2743828,"Boriana L. Milenova,Joseph Yarmus,Marcos M. Campos",VLDB,20-02-18,SVM in Oracle Database 10g: Removing the Barriers to Widespread Adoption of Support Vector Machines.,2005
2743891,"Alfons Kemper,Angelika Reiser,Bernhard Stegmaier,Richard Kuntschke",VLDB,20-02-18,StreamGlobe: Processing and Sharing Data Streams in Grid-Based P2P Infrastructures.,2005
2743900,"Nicolas Bruno,Surajit Chaudhuri",VLDB,20-02-18,Flexible Database Generators.,2005
2743913,"Dong Xin,Hong Cheng,Jiawei Han 0001,Xifeng Yan",VLDB,20-02-18,Mining Compressed Frequent-Pattern Sets.,2005
2743934,"David Konopnicki,Oded Shmueli",VLDB,20-02-18,Database-Inspired Search.,2005
2743945,"Eugene Inseok Chong,George Eadon,Jagannathan Srinivasan,Souripriya Das",VLDB,20-02-18,An Efficient SQL-based RDF Querying Scheme.,2005
2743989,"Carola Wenk,Dieter Pfoser,Randall Salas,Sotiris Brakatsoulas",VLDB,20-02-18,On Map-Matching Vehicle Tracking Data.,2005
2743990,"Anthony K. H. Tung,Chen Li 0001,Liang Jin,Nick Koudas",VLDB,20-02-18,Indexing Mixed Types for Approximate Retrieval.,2005
2744008,"Abdelsalam Helal,Ahmed K. Elmagarmid,Ibrahim Kamel,Mohamed F. Mokbel,Mohamed H. Ali,Raja Bose,Walid G. Aref",VLDB,20-02-18,NILE-PDT: A Phenomenon Detection and Tracking Framework for Data Stream Management Systems.,2005
2744140,"Alan Kwan,Ben Kao,Reynold Cheng,Sunil Prabhakar,Yi-Cheng Tu",VLDB,20-02-18,Adaptive Stream Filters for Entity-based Queries with Non-Value Tolerance.,2005
2744141,"Bert Van der Linden,Matthias Nicola",VLDB,20-02-18,Native XML Support in DB2 Universal Database.,2005
2744153,"Ahmed Metwally 0001,Amr El Abbadi,Divyakant Agrawal",VLDB,24-08-18,Using Association Rules for Fraud Detection in Web Advertising Networks.,2005
2744189,"Elke A. Rundensteiner,Hong Su,Murali Mani",VLDB,20-02-18,Semantic Query Optimization for XQuery over XML Streams.,2005
2744195,"Meikel Poess,Raghunath Othayoth Nambiar",VLDB,20-02-18,Large Scale Data Warehouses on Grid: Oracle Database 10g and HP ProLiant Systems.,2005
2744198,"Alberto O. Mendelzon,Denilson Barbosa,Juliana Freire",VLDB,20-02-18,Designing Information-Preserving Mapping Schemes for XML.,2005
2744209,"Jayant R. Haritsa,Naveen Reddy",VLDB,20-02-18,Analyzing Plan Diagrams of Database Query Optimizers.,2005
2744220,"Michael Flaster,P. P. S. Narayan,Philip Bohannon,Wenfei Fan",VLDB,20-02-18,Information Preserving XML Schema Embedding.,2005
2744248,"Bin He 0001,Kevin Chen-Chuan Chang,Zhen Zhang 0001",VLDB,20-02-18,Light-weight Domain-based Form Assistant: Querying Web Databases On the Fly.,2005
2744252,"Gerhard Weikum,Jens Graupmann,Ralf Schenkel",VLDB,20-02-18,The SphereSearch Engine for Unified Ranked Retrieval of Heterogeneous XML and Web Documents.,2005
2744256,"Nan Zhang 0004,Wei Zhao 0001",VLDB,20-02-18,Distributed Privacy Preserving Information Sharing.,2005
2744326,"Jeffrey Xu Yu,Qing Liu 0001,Qing Zhang 0001,Wei Wang 0011,Xuemin Lin,Yidong Yuan",VLDB,09-07-18,Efficient Computation of the Skyline Cube.,2005
2744335,"Inderpal Narang,Vijayshankar Raman,Vishal S. Batra,Wei Han,Wen-Syan Li",VLDB,20-02-18,QoS-based Data Access and Placement for Federated Information Systems.,2005
2744411,"Gabriel Pui Cheong Fung,Hongjun Lu,Jeffrey Xu Yu,Philip S. Yu",VLDB,20-02-18,Parameter Free Bursty Events Detection in Text Streams.,2005
2744475,"Subbarao Kambhampati,Ullas Nambiar",VLDB,20-02-18,Answering Imprecise Queries over Web Databases.,2005
2744492,"Christopher Olston,Junghoo Cho,Sandeep Pandey,Soumen Chakrabarti,Sourashis Roy",VLDB,20-02-18,Shuffling a Stacked Deck: The Case for Partially Randomized Ranking of Search Engine Results.,2005
2744496,"Jian Pei,Martin Ester,Wen Jin,Yufei Tao",VLDB,20-02-18,Catching the Best Views of Skyline: A Semantic Approach Based on Decisive Subspaces.,2005
2744503,"Bin Liu 0005,Bradley Momberger,Elke A. Rundensteiner,Mariana Jbantova,Yali Zhu",VLDB,20-02-18,A Dynamically Adaptive Distributed System for Processing Complex Continuous Queries.,2005
2744509,"Haifeng Liu,Hans-Arno Jacobsen,Milenko Petrovic",VLDB,20-02-18,CMS-ToPSS: Efficient Dissemination of RSS Documents.,2005
2744513,"Andrei Arion,Ioana Manolescu,Ravi Vijay,Véronique Benzaken",VLDB,20-02-18,ULoad: Choosing the Right Storage for Your XML Application.,2005
2744548,"Guillaume Raschia,Noureddine Mouaddib,Régis Saint-Paul",VLDB,20-02-18,General Purpose Database Summarization.,2005
2744566,"Gerhard Weikum,Peter Triantafillou,Sebastian Michel 0001",VLDB,16-07-18,KLEE: A Framework for Distributed Top-k Query Algorithms.,2005
2744570,"Anastasios Kementsietsidis,Iluju Kiringa,John Mylopoulos,Lei Jiang 0002,Maddalena Garzetti,Mehedi Masud,Patricia Rodríguez-Gianolli,Renée J. Miller",VLDB,20-02-18,Data Sharing in the Hyperion Peer Database System.,2005
2744591,"Nikos Mamoulis,Panagiotis Karras",VLDB,20-02-18,One-Pass Wavelet Synopses for Maximum-Error Metrics.,2005
2744594,"Christos Faloutsos,Jimeng Sun,Spiros Papadimitriou",VLDB,20-02-18,Streaming Pattern Discovery in Multiple Time-Series.,2005
2744608,"Jan Rittinger,Jens Teubner,Maurice van Keulen,Peter A. Boncz,Stefan Manegold,Torsten Grust",VLDB,20-02-18,Pathfinder: XQuery - The Relational Way.,2005
2744619,"Karl Aberer,Philippe Cudré-Mauroux",VLDB,20-02-18,Semantic Overlay Networks.,2005
2744648,Radu Sion,VLDB,20-02-18,Query Execution Assurance for Outsourced Databases.,2005
2744684,"Hui-I Hsiao,Joshua Hui,Kevin S. Beyer,Ning Li",VLDB,20-02-18,Hubble: An Advanced Dynamic Folder Technology for XML.,2005
2744703,"AnHai Doan,Arnon Rosenthal,Mayssam Sayyadian,Yoonkyong Lee",VLDB,20-02-18,Tuning Schema Matching Software using Synthetic Scenarios.,2005
2744716,"Allison Waingold,Aman Naimat,Andrew Witkowski,Lei Sheng,Sankar Subramanian,Srikanth Bellamkonda,Tolga Bozkaya",VLDB,20-02-18,Query By Excel.,2005
2744720,"Hector Garcia-Molina,Zoltán Gyöngyi",VLDB,20-02-18,Link Spam Alliances.,2005
2744762,"Hongjun Lu,Jeffrey Xu Yu,Jianhua Lu,Rajeev Rastogi,Wenfei Fan",VLDB,20-02-18,Query Translation from XPath to SQL in the Presence of Recursive DTDs.,2005
2744763,"Donald Kossmann,Jens-Peter Dittrich,Lukas Blunschi,Marcos Antonio Vaz Salles",VLDB,20-02-18,iMeMex: Escapes from the Personal Information Jungle.,2005
2744773,"Ben Kao,Reynold Cheng,Sunil Prabhakar,Wang Kay Ngai,Xiaokui Xiao,Yufei Tao",VLDB,20-02-18,Indexing Multi-Dimensional Uncertain Data with Arbitrary Probability Density Functions.,2005
2744775,"Ada Wai-Chee Fu,Chotirat (Ann) Ratanamahatana,Eamonn J. Keogh,Leo Yung Hang Lau",VLDB,20-02-18,Scaling and Time Warping in Time Series Querying.,2005
2744848,"Chinya V. Ravishankar,Krithi Ramamritham,Shetal Shah",VLDB,20-02-18,Client Assignment in Content Dissemination Networks for Dynamic Data.,2005
2744864,"Amélie Marian,David Toman,Divesh Srivastava,Nick Koudas,Sihem Amer-Yahia",VLDB,20-02-18,Structure and Content Scoring for XML.,2005
2744871,"Angela Bonifati,Elaine Qing Chang,Laks V. S. Lakshmanan,Rachel Pottinger,Terence Ho",VLDB,20-02-18,HePToX: Marrying XML and Heterogeneity in Your P2P Databases.,2005
2744883,"Jayavel Shanmugasundaram,Sihem Amer-Yahia",VLDB,20-02-18,XML Full-Text Search: Challenges and Opportunities.,2005
2744901,"Laks V. S. Lakshmanan,Raymond T. Ng,Shaofeng Bu",VLDB,20-02-18,MDL Summarization with Holes.,2005
2744914,"Alexander Kreutz,Donald Kossmann,Jens-Peter Dittrich",VLDB,20-02-18,Bridging the Gap between OLAP and SQL.,2005
2744969,"Irini Fundulaki,Laks V. S. Lakshmanan,Prateek Jain 0003,Sihem Amer-Yahia",VLDB,20-02-18,Personalizing XML Text Search in PimenT.,2005
2745021,"James Elding,Jörg Sander 0001,Mario A. Nascimento,Slobodan Rasetic",VLDB,05-08-18,A Trajectory Splitting Model for Efficient Spatio-Temporal Indexing.,2005
2745058,"Douglas Burdick,Prasad Deshpande,Raghu Ramakrishnan,Shivakumar Vaithyanathan,T. S. Jayram",VLDB,20-02-18,OLAP Over Uncertain and Imprecise Data.,2005
2745067,Ramon Lawrence,VLDB,20-02-18,Early Hash Join: A Configurable Algorithm for the Efficient and Early Production of Join Results.,2005
2745071,"David J. DeWitt,Jennifer Widom,Pedro Bizarro,Shivnath Babu",VLDB,20-02-18,Content-Based Routing: Different Plans for Different Data.,2005
2745103,"Alberto O. Mendelzon,Attila Barta,Mariano P. Consens",VLDB,20-02-18,Benefits of Path Summaries in an XML Query Optimizer Supporting Multiple Access Methods.,2005
2745118,"Andrew Tomkins,David Gibson,Ravi Kumar 0001",VLDB,20-02-18,Discovering Large Dense Subgraphs in Massive Graphs.,2005
2745126,"Kyuseok Shim,Sudipto Guha",VLDB,20-02-18,Offline and Data Stream Algorithms for Efficient Computation of Synopsis Structures.,2005
2745133,"Inderpal Narang,Vijayshankar Raman,Wei Han",VLDB,20-02-18,Parallel Querying with Non-Dedicated Computers.,2005
2745152,"Milena Ivanova,Tore Risch",VLDB,20-02-18,Customizable Parallel Execution of Scientific Stream Queries.,2005
2745167,"Adam Batkin,Alex Rasin,Amerson Lin,Daniel J. Abadi,Edmond Lau,Elizabeth J. O'Neil,Michael Stonebraker,Miguel Ferreira,Mitch Cherniack,Nga Tran,Patrick E. O'Neil,Samuel Madden,Stanley B. Zdonik,Xuedong Chen",VLDB,20-02-18,C-Store: A Column-oriented DBMS.,2005
2745174,"Divesh Srivastava,Nick Koudas",VLDB,20-02-18,Approximate Joins: Concepts and Techniques.,2005
2745190,"Oliver Spatscheck,S. Muthukrishnan,Theodore Johnson,Vladislav Shkapenyuk",VLDB,20-02-18,A Heartbeat Mechanism and Its Application in Gigascope.,2005
2745219,"Adrian Baras,Brandon Berg,Denis Churin,Dragan Tomic,Eugene Kogan,Gideon Schaller,Istvan Cseri,Michael Rys,Oliver Seeliger,Shankar Pal,Wei Yu",VLDB,20-02-18,XQuery Implementation in a Relational Database System.,2005
2745245,"Dhruv Mangla,HweeHwa Pang,Kian-Lee Tan,Xuan Zhou 0001",VLDB,20-02-18,WmXML: A System for Watermarking XML Data.,2005
2745250,"Chin-Wan Chung,Hyung-Ju Cho",VLDB,20-02-18,An Efficient and Scalable Approach to CNN Queries in a Road Network.,2005
2745261,"Haixun Wang,Philip S. Yu,Yun Chi",VLDB,20-02-18,Loadstar: Load Shedding in Data Stream Mining.,2005
2745280,"Jingren Zhou,John Cieslewicz,Kenneth A. Ross,Mihir Shah",VLDB,20-02-18,Improving Database Performance on Simultaneous Multithreading Processors.,2005
2745303,"H. S. Ramanujam,Ravindra Guravannavar,S. Sudarshan 0001",VLDB,20-02-18,Optimizing Nested Queries with Parameter Sort Orders.,2005
2745308,"Gagan Agrawal,Xiaogang Li 0001",VLDB,20-02-18,Efficient Evaluation of XQuery over Streaming Data.,2005
2745344,"Jost Enderle,Nicole Schneider,Thomas Seidl 0001",VLDB,20-02-18,Efficiently Processing Queries on Interval-and-Value Tuples in Relational Databases.,2005
2745347,"Gerhard Weikum,Martin Theobald,Ralf Schenkel",VLDB,20-02-18,An Efficient and Versatile Query Engine for TopX Search.,2005
2745383,"Chee Yong Chan,Jiaheng Lu,Ting Chen,Tok Wang Ling",VLDB,20-02-18,From Region Encoding To Extended Dewey: On Efficient Processing of XML Twig Pattern Matching.,2005
2742551,"Cyrus Shahabi,Mehdi Sharifzadeh",VLDB,30-04-15,The Spatial Skyline Queries.,2006
2742645,"Jiawei Han 0001,Philip S. Yu,Xiaoxin Yin",VLDB,05-06-17,LinkClus: Efficient Clustering via Heterogeneous Semantic Links.,2006
2742671,"Alan Nash,Philip A. Bernstein,Sergey Melnik 0001,Todd J. Green",VLDB,23-12-17,Implementing Mapping Composition.,2006
2742716,"Donghui Zhang,Tian Xia,Yang Du,Yufei Tao",VLDB,30-04-15,Progressive Computation of the Min-Dist Optimal-Location Query.,2006
2742719,"Junhyong Kim,Sheng Guo,Shirley Cohen,Stephen Fisher,Susan B. Davidson,Yifeng Zheng",VLDB,30-04-15,Crimson: A Data Management System to Support Evaluating Phylogenetic Tree Reconstruction Algorithms.,2006
2742733,Vishal Sikka,VLDB,30-04-15,Next Generation Data Management in Enterprise Application Platforms.,2006
2742787,"Frederick Reiss,Joseph M. Hellerstein,Minos N. Garofalakis",VLDB,30-04-15,Compact Histograms for Hierarchical Identifiers.,2006
2742790,"Hector Gonzalez,Jiawei Han 0001,Xiaolei Li",VLDB,05-06-17,FlowCube: Constructuing RFID FlowCubes for Multi-Dimensional Analysis of Commodity Flows.,2006
2742797,"Alexandros Labrinidis,Kirk Pruhs,Mohamed A. Sharaf,Panos K. Chrysanthis",VLDB,30-04-15,Efficient Scheduling of Heterogeneous Continuous Queries.,2006
2742803,"Ariel Fuxman,C. T. Howard Ho,Lucian Popa 0001,Mauricio A. Hernández,Paolo Papotti,Renée J. Miller",VLDB,25-12-17,Nested Mappings: Schema Mapping Reloaded.,2006
2742807,"Alon Y. Halevy,Anand Rajaraman,Joann J. Ordille",VLDB,30-04-15,Data Integration: The Teenage Years.,2006
2742821,"Frank Neven,Geert Jan Bex,Karl Tuyls,Thomas Schwentick",VLDB,30-04-15,Inference of Concise DTDs from XML Data.,2006
2742828,"Rahul Gupta,Sunita Sarawagi",VLDB,30-04-15,Creating Probabilistic Databases from Information Extraction Models.,2006
2742852,"Holger Kache,Stephan Ewen,Vijayshankar Raman,Volker Markl,Wook-Shin Han",VLDB,30-04-15,POP/FED: Progressive Query Optimization for Federated Queries in DB2.,2006
2742856,"Kenneth Salem,Khuzaima Daudjee",VLDB,30-04-15,Lazy Database Replication with Snapshot Isolation.,2006
2742900,"Dirk Habich,Sebastian Richly,Wolfgang Lehner",VLDB,30-04-15,GignoMDA - Exploiting Cross-Layer Optimization for Complex Database Applications.,2006
2742902,"Gerhard Weikum,German Shegalov",VLDB,30-04-15,EOS,2006
2742908,"Guido Moerkotte,Thomas Neumann 0001",VLDB,30-04-15,Analysis of Two Existing and One New Dynamic Programming Algorithm for the Generation of Optimal Bushy Join Trees without Cross Products.,2006
2742910,"Hetal Thakkar,Jun Rao,Latha S. Colby,Sangeeta Doraiswamy",VLDB,30-04-15,A Deferred Cleansing Method for RFID Data Analytics.,2006
2743004,"Hector Garcia-Molina,Jan O. Pedersen,Pavel Berkhin,Zoltán Gyöngyi",VLDB,30-04-15,Link Spam Detection Based on Mass Estimation.,2006
2743023,"Gerhard Weikum,Surajit Chaudhuri",VLDB,30-04-15,Foundations of Automated Database Tuning.,2006
2743038,"Laura Chiticariu,Wang Chiew Tan",VLDB,30-04-15,Debugging Schema Mappings with Routes.,2006
2743042,"Marianne Winslett,Soumyadeb Mitra,Windsor W. Hsu",VLDB,30-04-15,Trustworthy Keyword Search for Regulatory-Compliant Record Retention.,2006
2743048,"Amarnath Gupta,Li Chen,Lisa Fong,Maryann E. Martone,Mona Wong-Barnum",VLDB,30-04-15,OntoQuest: Exploring Ontological Data Made Easy.,2006
2743083,Anant Jhingran,VLDB,30-04-15,"Enterprise Information Mashups: Integrating Information, Simply.",2006
2743088,"Bolin Ding,Jeffrey Xu Yu,Jun Zhang,Lu Qin,Shan Wang,Sheng Wang,Zhaohui Peng",VLDB,30-04-15,NUITS: A Novel User Interface for Efficient Keyword Search over Databases.,2006
2743099,"Jutta A. Mülle,Klemens Böhm,Nicolas Roper,Tobias Sunder",VLDB,30-04-15,Building Conference Proceedings Requires Adaptable Workflow and Content Management.,2006
2743140,"C. Mohan 0001,Honesty C. Young,Meichun Hsu,P. Anandan,Rajeev Rastogi,Sang Kyun Cha,Vishal Sikka",VLDB,14-12-16,Globalization: Challenges to Database Community.,2006
2743151,"Andrew Ross,Thomas Legler,Wolfgang Lehner",VLDB,30-04-15,Data Mining with the SAP Netweaver BI Accelerator.,2006
2743188,"Biswanath Panda,Johannes Gehrke,L. Paul Chew,Mirek Riedewald,Stephen B. Pope",VLDB,30-04-15,Indexing for Function Approximation.,2006
2743203,"Drew Ditto,Elke A. Rundensteiner,Hong Su,Ming Li 0008,Mingzhu Wei,Murali Mani,Shoushen Yang,Song Wang 0001",VLDB,21-03-18,R-SOX: Runtime Semantic Query Optimization over XML Streams.,2006
2743225,"Ali Bahrami,Anne Hunt,Changzhou Wang,Jun Yuan,Marie O. Murray",VLDB,30-04-15,A Semantic Information Integration Tool Suite.,2006
2743269,"Anish Das Sarma,Chris Hayworth,Jennifer Widom,Omar Benjelloun,Parag Agrawal,Shubha U. Nabar,Tomoe Sugihara",VLDB,30-04-15,"Trio: A System for Data, Uncertainty, and Lineage.",2006
2743278,"Daniel J. Abadi,Samuel Madden,Stavros Harizopoulos,Velen Liang",VLDB,30-04-15,Performance Tradeoffs in Read-Optimized Databases.,2006
2743297,"Agma J. M. Traina,Caetano Traina Jr.,Humberto Luiz Razente,Maria Camila Nardini Barioni",VLDB,30-04-15,SIREN: A Similarity Retrieval Engine for Complex Data.,2006
2743320,"Hai Yu,Jun Yang 0001,Junyi Xie,Pankaj K. Agarwal",VLDB,30-04-15,Scalable Continuous Query Processing by Tracking Hotspots.,2006
2743341,"Dimitrios Gunopulos,Dimitris Tsirogiannis,Gautam Das 0001,Nick Koudas",VLDB,17-05-18,Answering Top-k Queries Using Views.,2006
2743352,"Divyakant Agrawal,Jun'ichi Tatemura,K. Selçuk Candan,Songting Chen,Wang-Pin Hsiung",VLDB,30-04-15,AFilter: Adaptable XML Filtering with Prefix-Caching and Suffix-Clustering.,2006
2743366,"Jeong-Hyon Hwang,Stanley B. Zdonik,Ugur Çetintemel,Ying Xing",VLDB,30-04-15,Providing Resiliency to Load Variations in Distributed Stream Processing.,2006
2743394,"Meikel Poess,Raghunath Othayoth Nambiar",VLDB,30-04-15,The Making of TPC-DS.,2006
2743410,"Anastassia Ailamaki,Dinesh Manocha,Naga K. Govindaraju,Stavros Harizopoulos",VLDB,30-04-15,Query Co-Processing on Commodity Processors.,2006
2743452,"Bin Yao,Song Liu,Sunil Prabhakar,Yi-Cheng Tu",VLDB,30-04-15,Load Shedding in Stream Databases: A Control-Based Approach.,2006
2743499,"Himanshu Gupta,Mukesh K. Mohania,Prasan Roy,Venkatesan T. Chakaravarthy",VLDB,30-04-15,Efficiently Linking Text Documents with Relevant Structured Information.,2006
2743506,"Jeffrey S. Chase,Piyush Shivam,Shivnath Babu",VLDB,30-04-15,Active and Accelerated Learning of Cost Models for Optimizing Scientific Applications.,2006
2743515,"Debapriyo Majumdar,Gerhard Weikum,H. Bast,Martin Theobald,Ralf Schenkel",VLDB,30-04-15,IO-Top-k: Index-access Optimized Top-k Query Processing.,2006
2743536,"Douglas Burdick,Prasad M. Deshpande,Raghu Ramakrishnan,Shivakumar Vaithyanathan,T. S. Jayram",VLDB,30-04-15,Efficient Allocation Algorithms for OLAP Over Imprecise Data.,2006
2743537,"Elke A. Rundensteiner,Samrat Ganguly,Song Wang 0001,Sudeept Bhatnagar",VLDB,21-03-18,State-Slice: New Paradigm of Multi-query Optimization of Window-based Stream Queries.,2006
2743539,"Laks V. S. Lakshmanan,Wendy Hui Wang,Zheng (Jessica) Zhao",VLDB,30-04-15,Answering Tree Pattern Queries Using Views.,2006
2743556,"Bogdan Alexe,Laura Chiticariu,Wang Chiew Tan",VLDB,30-04-15,SPIDER: a Schema mapPIng DEbuggeR.,2006
2743559,"Agma J. M. Traina,Christos Faloutsos,Hanghang Tong,José Fernando Rodrigues Jr.,Jure Leskovec",VLDB,30-04-15,"GMine: A System for Scalable, Interactive Graph Visualization and Mining.",2006
2743577,"Dimitrios Gunopulos,Dimitris Papadopoulos,Sharmila Subramaniam,Themis Palpanas,Vana Kalogeraki",VLDB,30-04-15,Online Outlier Detection in Sensor Data Using Non-Parametric Models.,2006
2743589,"Andrea Calì,Michael Kifer",VLDB,30-04-15,Containment of Conjunctive Object Meta-Queries.,2006
2743635,"Anastasios Kementsietsidis,Floris Geerts,Wenfei Fan,Xibei Jia",VLDB,30-04-15,SMOQE: A System for Providing Secure Access to XML.,2006
2743738,"Berthold Reinwald,Paul Brown,Peter J. Haas,Yannis Sismanis",VLDB,30-04-15,GORDIAN: Efficient and Scalable Discovery of Composite Keys.,2006
2743773,"Chun Chen,Gang Chen 0001,Jinxiang Dong,Lidan Shou,Xiaoyan Li",VLDB,30-04-15,HISA: A Query System Bridging The Semantic Gap For Large Image Databases.,2006
